"After the 2019 European Parliament election in Italy , Lega Nord co-founded the Identity and Democracy ( ID ) group , alongside the French National Rally , the Danish People 's Party , the Freedom Party of Austria , the Conservative People 's Party of Estonia , the Finns Party , the Belgian Vlaams Belang , the Czech Freedom and Direct Democracy party , and Alternative for Germany .","In the 2019 European Parliament election in Italy , the Italian Eurosceptic- souverainist right-wing , represented in large part by Lega Nord , obtained negative results and no presidency in the committees of the European Parliament ; on the contrary pro-EU Italian Democratic Party member , David Sassoli , was elected President of the European Parliament .","It is part of the Identity and Democracy group , which also includes the Freedom Party of Austria , Italian Lega Nord , Vlaams Belang , the Alternative for Germany , the Czech Freedom and Direct Democracy , the Dutch Freedom Party , the Conservative People 's Party of Estonia , the Finns Party , and the Danish People 's Party .","In the 2018 Italian general election , the League was the third-largest party behind the Five Star Movement ( M5S ) and the Democratic Party ( PD ) , while in the 2019 European Parliament election in Italy became the largest .","Following the 2004 European Parliament election in Italy , Lega Nord joined the Independence / Democracy ( I / D ) group and later the Union for Europe of the Nations ( UEN ) , a seemingly awkward affiliation for a party proposing a "" Europe of the Regions "" - but in the Lega Nord 's view a state 's "" regions "" are populated by "" nations "" such as the Catalans or the Lombards .","Following the 2009 European Parliament election in Italy , Lega Nord joined the newly formed the Europe of Freedom and Democracy ( EFD ) group ."
"The former president of the Catalan Generalitat , Lluís Companys , was arrested by German agents in collaboration with Vichy France , returned to Spain and executed on 15 October 1940.Preston , Paul ( 2012 ) .","Lluís Companys i Jover ( ; June 21 , 1882 - October 15 , 1940 ) was a Catalan politician who served as president of Catalonia ( Spain ) from 1934 and during the Spanish Civil War .","The president of the "" Generalitat "" at the time , Lluís Companys , was tortured and executed in October 1940 for the crime of ' military rebellion ' .","It was just the day before , 15 October 1940 , that the former President of the Generalitat of Catalonia , Lluis Companys was executed by a firing squad at Barcelona .","During the last stages of the war , when the Republican side was on the verge of defeat , Catalan president of the Generalitat , Lluís Companys , rhetorically declared Catalan independence , even though it never materialized due to objections within Catalonia and , eventually , by the defeat of the Second Spanish Republic .","Right after the war , Companys , along with thousands of Spanish Republicans , sought cover in France exiled but because of the , by that time , mutual sympathy between Franco 's government and Nazi Germany , he was captured after the Fall of France in 1940 and handed to Spanish authorities , who tortured him and which sentenced him to death for ' military rebellion ' ."
"Shortly after the referendum on the status of Crimea held on 16 March 2014 , the chairpersons of the Weimar Triangle parliaments 's committees on foreign affairs - Elisabeth Guigou of France , Norbert Röttgen of Germany and Grzegorz Schetyna of Poland - visited Kyiv to express their countries "" firm support of the territorial integrity and the European integration of Ukraine .","On March 5 , 2014 , "" The Washington Post "" published an op-ed piece by Kissinger , 11 days before the Crimean referendum on whether Autonomous Republic of Crimea should officially rejoin Ukraine or join neighboring Russia .","However , the 2014 Ukrainian parliamentary election following the Russian invasion of Ukraine and the annexation of Crimea resulted in the loss of its 32 members and no parliamentary representation .. 8 November 2014 .","On March 3 , 2014 , between the February 22 ousting of Ukraine President Viktor Yanukovych and the March 16 , Crimean referendum , Brzezinski authored an op-ed piece for "" The Washington Post "" entitled "" What is to be done ? Putin 's aggression in Ukraine needs a response .","In March 2015 , Germany 's Minister of Defence Ursula von der Leyen hosted her counterparts Jean-Yves Le Drian of France and Tomasz Siemoniak of Poland to revive a meeting format intended to promote co-operation between the three countries in crisis zones ; it was the first meeting between the Weimar Triangle defence ministers since 2007 .","In March 2005 , during his first trip to Berlin since being sworn in , President Viktor Yushchenko of Ukraine in a speech before the German Bundestag asked for a visa-free regime for business people , students , artists and young people seeking contact with EU countries.Judy Dempsey ( March 10 , 2005 ) , "" ."
"German foreign minister Frank-Walter Steinmeier said the group would meet before the end of 2016 , and French foreign minister Jean-Marc Ayrault said France would host a summit in November 2016 .","In March 2015 , Germany 's Minister of Defence Ursula von der Leyen hosted her counterparts Jean-Yves Le Drian of France and Tomasz Siemoniak of Poland to revive a meeting format intended to promote co-operation between the three countries in crisis zones ; it was the first meeting between the Weimar Triangle defence ministers since 2007 .","This was against the wishes of Foreign Minister Frank-Walter Steinmeier and the leader of the Social Democrats , Kurt Beck , who had both said that no senior party leaders would meet with him.Judy Dempsey ( May 20 , 2008 ) , "" , May 19 , 2008 .","In 1975 , a summit hosted by France brought together representatives of six governments : France , West Germany , Italy , Japan , the United Kingdom , and the United States .","On behalf of the German Federal Government , in addition to Chancellor Merkel and Defence Minister von der Leyen , Foreign Minister Heiko Maas , Vice-Chancellor and Finance Minister Olaf Scholz , Economics Minister Peter Altmaier , Health Minister Jens Spahn and Agriculture Minister Julia Klöckner attended the conference .","German Foreign Minister Steinmeier , who opened the conference together with the Iranian Foreign Minister Mohammad Javad Zarif ,"
"In March 2015 , Germany 's Minister of Defence Ursula von der Leyen hosted her counterparts Jean-Yves Le Drian of France and Tomasz Siemoniak of Poland to revive a meeting format intended to promote co-operation between the three countries in crisis zones ; it was the first meeting between the Weimar Triangle defence ministers since 2007 .","In an interview to the news magazine "" Der Spiegel "" , the German minister of defence Ursula von der Leyen said on Friday , 11 March 2016 , that the refugee crisis had made good cooperation between EU and Turkey an "" existentially important "" issue .","The "" Weimar Triangle "" is , loosely , a grouping of Poland , Germany , and France .","Shortly after the referendum on the status of Crimea held on 16 March 2014 , the chairpersons of the Weimar Triangle parliaments 's committees on foreign affairs - Elisabeth Guigou of France , Norbert Röttgen of Germany and Grzegorz Schetyna of Poland - visited Kyiv to express their countries "" firm support of the territorial integrity and the European integration of Ukraine .","On behalf of the German Federal Government , in addition to Chancellor Merkel and Defence Minister von der Leyen , Foreign Minister Heiko Maas , Vice-Chancellor and Finance Minister Olaf Scholz , Economics Minister Peter Altmaier , Health Minister Jens Spahn and Agriculture Minister Julia Klöckner attended the conference .","For the first time , the defense ministers of Germany and France , Ursula von der Leyen and Jean-Yves Le Drian , opened the conference together ."
"After the 2017 2017 French presidential election and 2017 French legislative election elections , negotiations to merge the PR and the PRG began .","After the right ( the RPR and UDF ) won the 1978 French legislative election and the subsequent focus of both groups towards the 1981 French presidential election , the relations between the two parties of the parliamentary majority deteriorated .","However , a minority of the PRG refused to unite with PR and founded a new party , which was joined by some left-wing members of the Radical Movement ( most notably the last president of the PRG Sylvia Pinel ) a year later , when the movement decided to ally Emmanuel Macron ' s La République En Marche ! for the 2019 European Parliament election .",The MRG won 14 seats in the subsequent 1981 French legislative election and participated in PS-led governments between 1981 and 1986 and again between 1988 and 1993 .,"The PRG supported François Hollande , the eventual winner of the primaries and the 2012 French presidential election .","In the 2012 French legislative election , the PRG won 12 seats ."
Sarkozy was defeated in 2012 French presidential election .,Nicolas Sarkozy was elected President of France in 2007 French presidential election .,"Endorsing Nicolas Sarkozy for the 2012 French presidential election , he deplored the role of biased media in the campaign and dismissed François Hollande "" s economic program as "" "" dangerous "" .",""" Considering the weak score of Sarkozy in his Gironde 's 2nd constituency , he renounced to be candidate at the 2012 French legislative election .","In the 2012 French presidential election , François Hollande , candidate of the Socialist Party , defeated Sarkozy by a 3.2 % margin .",He was a candidate at the 2002 French presidential election .
"As of January 2015 , there were 36,681 communes in France , 36,552 of them in metropolitan France and 129 of them overseas .","Communes vary widely in size and area , from large sprawling cities with millions of inhabitants like Paris , to small hamlets with only a handful of inhabitants .","Again this is a very small number , and here France stands absolutely apart in Europe , with the lowest communes ' median population of all the European countries ( communes in Switzerland or Rhineland-Palatinate may have a smaller surface area , as mentioned above , but they are more populated ) .","This small median population of French communes can be compared with Italy , where the median population of communes in 2001 was 2,343 inhabitants , Belgium ( 11,265 inhabitants ) , or even Spain ( 564 inhabitants ) .","To better grasp the staggering number of communes in France , two comparisons can be made : First , of the original 15 member states of the European Union there are approximately 75,000 communes ; France alone , which comprises 16 percent of the population of the EU-15 , had nearly half of its communes .",Metropolitan and Overseas France together form the France .
"King supported French right-wing populist politician , leader of the Front National Marine Le Pen in the 2017 French presidential election .","In 2017 , Marine Le Pen met with and was interviewed for the British radio station LBC by former UK Independence Party leader Nigel Farage , who had previously been critical of the FN .","Farage initially endorsed Nicolas Dupont-Aignan of Debout la France , another party of the Alliance for Direct Democracy in Europe , and later supported Marine Le Pen of the National Front , for the second round of the 2017 French presidential election .","Described as more republican than her nationalist father , Le Pen has led a movement of "" de-demonization of the National Front "" to soften its image , A vocal opponent of the United States and NATO , she has pledged to remove France from their spheres of influence .","Following the increase in support for the FN in the presidential election , Le Pen announced the formation an electoral coalition to contest the 2012 French legislative election called the Rassemblement bleu Marine .","Parallels are often drawn with the situation in France two years later , when far-right Front National Party leader Jean-Marie Le Pen similarly drew the second largest number of votes and was elevated , but defeated , in the presidential run-off against Jacques Chirac ."
"Farage initially endorsed Nicolas Dupont-Aignan of Debout la France , another party of the Alliance for Direct Democracy in Europe , and later supported Marine Le Pen of the National Front , for the second round of the 2017 French presidential election .","The FN received 33.9 % of the votes in the 2017 French presidential election , making it the largest Eurosceptic party in France .","In 2017 , Marine Le Pen met with and was interviewed for the British radio station LBC by former UK Independence Party leader Nigel Farage , who had previously been critical of the FN .","King supported French right-wing populist politician , leader of the Front National Marine Le Pen in the 2017 French presidential election .","Farage said that the basis for his endorsement of Le Pen was his belief that she would be more sympathetic to the UK following Brexit , in contrast to the pro-European Emmanuel Macron .","Parallels are often drawn with the situation in France two years later , when far-right Front National Party leader Jean-Marie Le Pen similarly drew the second largest number of votes and was elevated , but defeated , in the presidential run-off against Jacques Chirac ."
